Suite name,Test name,Test number,Pins,Lsl,Usl,Units,Bin_h_num,Bin_s_num,Bin_s_name
H15BPTxFIR_DC_MAIN_All1_VDDN,DNL,72770000,,0.1,4.5,LSB,6,7277,H15BPTxFIR_DC_MAIN_All1_VDDN_Failed
H15BPTxFIR_DC_MAIN_All1_VDDN,GAIN,72780000,,440,620,mV,6,7278,H15BPTxFIR_DC_MAIN_All1_VDDN_Failed
H15BPTxFIR_DC_MAIN_All1_VDDN,INL,72790000,,0.1,3.5,LSB,6,7279,H15BPTxFIR_DC_MAIN_All1_VDDN_Failed
H15BPTxFIR_DC_MAIN_All1_VDDN,OFFSET,72800000,,-10,10,mV,6,7280,H15BPTxFIR_DC_MAIN_All1_VDDN_Failed
H15BPTxFIR_DC_POST1_All0_VDDN,DNL,72810000,,0.1,3.5,LSB,6,7281,H15BPTxFIR_DC_POST1_All0_VDDN_Failed
H15BPTxFIR_DC_POST1_All0_VDDN,GAIN,72820000,,-140,-80,mV,6,7282,H15BPTxFIR_DC_POST1_All0_VDDN_Failed
H15BPTxFIR_DC_POST1_All0_VDDN,INL,72830000,,0.1,3.5,LSB,6,7283,H15BPTxFIR_DC_POST1_All0_VDDN_Failed
H15BPTxFIR_DC_POST1_All0_VDDN,OFFSET,72840000,,80,140,mV,6,7284,H15BPTxFIR_DC_POST1_All0_VDDN_Failed
H15BPTxFIR_DC_POST1_All1_VDDN,DNL,72850000,,0.1,3.5,LSB,6,7285,H15BPTxFIR_DC_POST1_All1_VDDN_Failed
H15BPTxFIR_DC_POST1_All1_VDDN,GAIN,72860000,,80,140,mV,6,7286,H15BPTxFIR_DC_POST1_All1_VDDN_Failed
H15BPTxFIR_DC_POST1_All1_VDDN,INL,72870000,,0.1,3.5,LSB,6,7287,H15BPTxFIR_DC_POST1_All1_VDDN_Failed
H15BPTxFIR_DC_POST1_All1_VDDN,OFFSET,72880000,,-140,-80,mV,6,7288,H15BPTxFIR_DC_POST1_All1_VDDN_Failed
H15BPTxFIR_DC_POST2_All0_VDDN,DNL,72890000,,0.1,3.5,LSB,6,7289,H15BPTxFIR_DC_POST2_All0_VDDN_Failed
H15BPTxFIR_DC_POST2_All0_VDDN,GAIN,72900000,,-140,-80,mV,6,7290,H15BPTxFIR_DC_POST2_All0_VDDN_Failed
H15BPTxFIR_DC_POST2_All0_VDDN,INL,72910000,,0.1,3.5,LSB,6,7291,H15BPTxFIR_DC_POST2_All0_VDDN_Failed
H15BPTxFIR_DC_POST2_All0_VDDN,OFFSET,72920000,,80,140,mV,6,7292,H15BPTxFIR_DC_POST2_All0_VDDN_Failed
H15BPTxFIR_DC_POST2_All1_VDDN,DNL,72930000,,0.1,3.5,LSB,6,7293,H15BPTxFIR_DC_POST2_All1_VDDN_Failed
H15BPTxFIR_DC_POST2_All1_VDDN,GAIN,72940000,,80,140,mV,6,7294,H15BPTxFIR_DC_POST2_All1_VDDN_Failed
H15BPTxFIR_DC_POST2_All1_VDDN,INL,72950000,,0.1,3.5,LSB,6,7295,H15BPTxFIR_DC_POST2_All1_VDDN_Failed
H15BPTxFIR_DC_POST2_All1_VDDN,OFFSET,72960000,,-140,-80,mV,6,7296,H15BPTxFIR_DC_POST2_All1_VDDN_Failed
H15BPTxFIR_DC_PRE1_All0_VDDN,DNL,72970000,,0.1,3.5,LSB,6,7297,H15BPTxFIR_DC_PRE1_All0_VDDN_Failed
H15BPTxFIR_DC_PRE1_All0_VDDN,GAIN,72980000,,-140,-80,mV,6,7298,H15BPTxFIR_DC_PRE1_All0_VDDN_Failed
H15BPTxFIR_DC_PRE1_All0_VDDN,INL,72990000,,0.1,3.5,LSB,6,7299,H15BPTxFIR_DC_PRE1_All0_VDDN_Failed
H15BPTxFIR_DC_PRE1_All0_VDDN,OFFSET,73000000,,80,140,mV,6,7300,H15BPTxFIR_DC_PRE1_All0_VDDN_Failed
H15BPTxFIR_DC_PRE1_All1_VDDN,DNL,73010000,,0.1,3.5,LSB,6,7301,H15BPTxFIR_DC_PRE1_All1_VDDN_Failed
H15BPTxFIR_DC_PRE1_All1_VDDN,GAIN,73020000,,80,140,mV,6,7302,H15BPTxFIR_DC_PRE1_All1_VDDN_Failed
H15BPTxFIR_DC_PRE1_All1_VDDN,INL,73030000,,0.1,3.5,LSB,6,7303,H15BPTxFIR_DC_PRE1_All1_VDDN_Failed
H15BPTxFIR_DC_PRE1_All1_VDDN,OFFSET,73040000,,-140,-80,mV,6,7304,H15BPTxFIR_DC_PRE1_All1_VDDN_Failed
H15BPTxFIR_DC_PRE2_All0_VDDN,DNL,73050000,,0.1,3.5,LSB,6,7305,H15BPTxFIR_DC_PRE2_All0_VDDN_Failed
H15BPTxFIR_DC_PRE2_All0_VDDN,GAIN,73060000,,-140,-80,mV,6,7306,H15BPTxFIR_DC_PRE2_All0_VDDN_Failed
H15BPTxFIR_DC_PRE2_All0_VDDN,INL,73070000,,0.1,3.5,LSB,6,7307,H15BPTxFIR_DC_PRE2_All0_VDDN_Failed
H15BPTxFIR_DC_PRE2_All0_VDDN,OFFSET,73080000,,80,140,mV,6,7308,H15BPTxFIR_DC_PRE2_All0_VDDN_Failed
H15BPTxFIR_DC_PRE2_All1_VDDN,DNL,73090000,,0.1,3.5,LSB,6,7309,H15BPTxFIR_DC_PRE2_All1_VDDN_Failed
H15BPTxFIR_DC_PRE2_All1_VDDN,GAIN,73100000,,80,140,mV,6,7310,H15BPTxFIR_DC_PRE2_All1_VDDN_Failed
H15BPTxFIR_DC_PRE2_All1_VDDN,INL,73110000,,0.1,3.5,LSB,6,7311,H15BPTxFIR_DC_PRE2_All1_VDDN_Failed
H15BPTxFIR_DC_PRE2_All1_VDDN,OFFSET,73120000,,-140,-80,mV,6,7312,H15BPTxFIR_DC_PRE2_All1_VDDN_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band4_7_nor0_15,73130000,,6,30,,6,7313,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band4_7_nor16_40,73140000,,6,50,,6,7314,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band4_7_nor41_255,73150000,,5,100,,6,7315,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band8_9_nor0_15,73160000,,10,30,,6,7316,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band8_9_nor16_40,73170000,,7,50,,6,7317,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band8_9_nor41_255,73180000,,10,100,,6,7318,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band10_12_nor0_15,73190000,,7,30,,6,7319,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band10_12_nor16_40,73200000,,6,50,,6,7320,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band10_12_nor41_255,73210000,,10,100,,6,7321,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_ban13_15_nor0_15,73220000,,5,30,,6,7322,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band13_15_nor16_40,73230000,,8,50,,6,7323,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS0L_VDDN,Margin_band13_15_nor41_255,73240000,,10,100,,6,7324,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band4_7_nor0_15,73250000,,6,30,,6,7325,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band4_7_nor16_40,73260000,,6,50,,6,7326,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band4_7_nor41_255,73270000,,5,100,,6,7327,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band8_9_nor0_15,73280000,,10,30,,6,7328,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band8_9_nor16_40,73290000,,7,50,,6,7329,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band8_9_nor41_255,73300000,,10,100,,6,7330,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band10_12_nor0_15,73310000,,7,30,,6,7331,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band10_12_nor16_40,73320000,,6,50,,6,7332,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band10_12_nor41_255,73330000,,10,100,,6,7333,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_ban13_15_nor0_15,73340000,,5,30,,6,7334,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band13_15_nor16_40,73350000,,8,50,,6,7335,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_ILOLockMargin_CS1L_VDDN,Margin_band13_15_nor41_255,73360000,,10,100,,6,7336,H15_RefclkLockRange_CS1L_Refclk0_Ka3_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band0_Freqcalmax,73370000,,110,200,,6,7337,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band0_Freqcalmin,73380000,,100,200,,6,7338,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band1_Freqcalmax,73390000,,128,200,,6,7339,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band1_Freqcalmin,73400000,,114,200,,6,7340,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band2_Freqcalmax,73410000,,148,200,,6,7341,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band2_Freqcalmin,73420000,,110,200,,6,7342,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band3_Freqcalmax,73430000,,115,200,,6,7343,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDH,Band3_Freqcalmin,73440000,,92,200,,6,7344,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band0_Freqcalmax,73450000,,91,200,,6,7345,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band0_Freqcalmin,73460000,,83,200,,6,7346,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band1_Freqcalmax,73470000,,106,200,,6,7347,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band1_Freqcalmin,73480000,,94,200,,6,7348,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band2_Freqcalmax,73490000,,122,200,,6,7349,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band2_Freqcalmin,73500000,,91,200,,6,7350,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band3_Freqcalmax,73510000,,95,200,,6,7351,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDH,Band3_Freqcalmin,73520000,,76,200,,6,7352,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band0_Freqcalmax,73530000,,110,200,,6,7353,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band0_Freqcalmin,73540000,,100,200,,6,7354,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band1_Freqcalmax,73550000,,128,200,,6,7355,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band1_Freqcalmin,73560000,,114,200,,6,7356,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band2_Freqcalmax,73570000,,148,200,,6,7357,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band2_Freqcalmin,73580000,,110,200,,6,7358,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band3_Freqcalmax,73590000,,115,200,,6,7359,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,Band3_Freqcalmin,73600000,,92,200,,6,7360,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band0_Freqcalmax,73610000,,91,200,,6,7361,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band0_Freqcalmin,73620000,,83,200,,6,7362,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band1_Freqcalmax,73630000,,106,200,,6,7363,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band1_Freqcalmin,73640000,,94,200,,6,7364,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band2_Freqcalmax,73650000,,122,200,,6,7365,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band2_Freqcalmin,73660000,,91,200,,6,7366,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band3_Freqcalmax,73670000,,95,200,,6,7367,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,Band3_Freqcalmin,73680000,,76,200,,6,7368,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDH,OpenLoop,73690000,,0,200,,6,7369,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,OpenLoop,73700000,,0,200,,6,7370,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,OpenLoop,73710000,,0,200,,6,7371,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDH,OpenLoop,73720000,,0,200,,6,7372,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band0_Freqcalmax,73730000,,110,200,,6,7373,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band0_Freqcalmin,73740000,,100,200,,6,7374,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band1_Freqcalmax,73750000,,128,200,,6,7375,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band1_Freqcalmin,73760000,,114,200,,6,7376,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band2_Freqcalmax,73770000,,148,200,,6,7377,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band2_Freqcalmin,73780000,,110,200,,6,7378,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band3_Freqcalmax,73790000,,115,200,,6,7379,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0L_VDDL,Band3_Freqcalmin,73800000,,92,200,,6,7380,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band0_Freqcalmax,73810000,,91,200,,6,7381,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band0_Freqcalmin,73820000,,83,200,,6,7382,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band1_Freqcalmax,73830000,,106,200,,6,7383,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band1_Freqcalmin,73840000,,94,200,,6,7384,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band2_Freqcalmax,73850000,,122,200,,6,7385,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band2_Freqcalmin,73860000,,91,200,,6,7386,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band3_Freqcalmax,73870000,,95,200,,6,7387,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS0H_VDDL,Band3_Freqcalmin,73880000,,76,200,,6,7388,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band0_Freqcalmax,73890000,,110,200,,6,7389,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band0_Freqcalmin,73900000,,100,200,,6,7390,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band1_Freqcalmax,73910000,,128,200,,6,7391,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band1_Freqcalmin,73920000,,114,200,,6,7392,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band2_Freqcalmax,73930000,,148,200,,6,7393,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band2_Freqcalmin,73940000,,110,200,,6,7394,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band3_Freqcalmax,73950000,,115,200,,6,7395,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1L_VDDL,Band3_Freqcalmin,73960000,,92,200,,6,7396,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band0_Freqcalmax,73970000,,91,200,,6,7397,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band0_Freqcalmin,73980000,,83,200,,6,7398,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band1_Freqcalmax,73990000,,106,200,,6,7399,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band1_Freqcalmin,74000000,,94,200,,6,7400,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band2_Freqcalmax,74010000,,122,200,,6,7401,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band2_Freqcalmin,74020000,,91,200,,6,7402,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band3_Freqcalmax,74030000,,95,200,,6,7403,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15BP_VCOFreqcalCurve_CS1H_VDDL,Band3_Freqcalmin,74040000,,76,200,,6,7404,H15_VCOILOLockRange_Ka3_CS1L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,VCO_Fmax,74070000,,12.8,12.8125,,6,7407,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,ILO_Los_Hole_Num,74080000,,0,0,,6,7408,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,ILO_Fmax,74090000,,6.4,6.40625,,6,7409,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Fmax,74100000,,12.8,12.8125,,6,7410,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74110000,,0,0,,6,7411,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Fmax,74120000,,6.4,6.40625,,6,7412,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,VCO_Fmin,74130000,,8.75,9,,6,7413,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74140000,,0,0,,6,7414,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,ILO_Fmin,74150000,,4.375,4.5,,6,7415,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Fmin,74160000,,8.75,9,,6,7416,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDH,VCO_Los_Hole_Num,74170000,,0,0,,6,7417,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Fmin,74180000,,4.375,4.5,,6,7418,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,VCO_Fmax,74190000,,12.65625,13.125,,6,7419,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,ILO_Los_Hole_Num,74200000,,0,0,,6,7420,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,ILO_Fmax,74210000,,4,4.375,,6,7421,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,VCO_Fmin,74220000,,8.90625,9,,6,7422,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,VCO_Los_Hole_Num,74230000,,0,0,,6,7423,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Fmax,74240000,,12.65625,13.125,,6,7424,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74250000,,0,0,,6,7425,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Fmax,74260000,,4,4.375,,6,7426,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Fmin,74270000,,8.90625,9,,6,7427,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74280000,,0,0,,6,7428,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDH,ILO_Fmin,74290000,,2.96875,3,,6,7429,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,VCO_Fmax,74300000,,12,12.8125,,6,7430,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,ILO_Los_Hole_Num,74310000,,0,0,,6,7431,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,ILO_Fmax,74320000,,3,3.203125,,6,7432,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
